5 Minutes,Lane 1 Flow (Veh/5 Minutes),# Lane Points,% Observed
19/12/2016 4:45,20,1,100
19/12/2016 5:0,52,1,100
19/12/2016 5:15,24,1,100
19/12/2016 5:30,56,1,100
19/12/2016 5:45,100,1,100
19/12/2016 6:0,108,1,100
19/12/2016 6:15,164,1,100
19/12/2016 6:30,76,1,100
19/12/2016 6:45,180,1,100
19/12/2016 7:0,224,1,100
19/12/2016 7:15,236,1,100
19/12/2016 7:30,356,1,100
19/12/2016 7:45,420,1,100
19/12/2016 8:0,372,1,100
19/12/2016 8:15,344,1,100
19/12/2016 8:30,380,1,100
19/12/2016 8:45,448,1,100
19/12/2016 9:0,332,1,100
19/12/2016 9:15,292,1,100
19/12/2016 9:30,348,1,100
19/12/2016 9:45,296,1,100
19/12/2016 10:0,380,1,100
19/12/2016 10:15,316,1,100
19/12/2016 10:30,396,1,100
19/12/2016 10:45,372,1,100
19/12/2016 11:0,348,1,100
19/12/2016 11:15,428,1,100
19/12/2016 11:30,400,1,100
19/12/2016 11:45,340,1,100
19/12/2016 12:0,440,1,100
19/12/2016 12:15,420,1,100
19/12/2016 12:30,500,1,100
19/12/2016 12:45,356,1,100
19/12/2016 13:0,448,1,100
19/12/2016 13:15,412,1,100
19/12/2016 13:30,284,1,100
19/12/2016 13:45,360,1,100
19/12/2016 14:0,436,1,100
19/12/2016 14:15,288,1,100
19/12/2016 14:30,352,1,100
19/12/2016 14:45,180,1,100
19/12/2016 15:0,216,1,100
19/12/2016 15:15,352,1,100
19/12/2016 15:30,336,1,100
19/12/2016 15:45,348,1,100
19/12/2016 16:0,412,1,100
19/12/2016 16:15,408,1,100
19/12/2016 16:30,412,1,100
19/12/2016 16:45,356,1,100
19/12/2016 17:0,352,1,100
19/12/2016 17:15,432,1,100
19/12/2016 17:30,284,1,100
19/12/2016 17:45,348,1,100
19/12/2016 18:0,396,1,100
19/12/2016 18:15,364,1,100
19/12/2016 18:30,288,1,100
19/12/2016 18:45,304,1,100
19/12/2016 19:0,344,1,100
19/12/2016 19:15,448,1,100
19/12/2016 19:30,452,1,100
19/12/2016 19:45,504,1,100
19/12/2016 20:0,432,1,100
19/12/2016 20:15,392,1,100
19/12/2016 20:30,460,1,100
19/12/2016 20:45,396,1,100
19/12/2016 21:0,528,1,100
19/12/2016 21:15,452,1,100
19/12/2016 21:30,364,1,100
19/12/2016 21:45,444,1,100
19/12/2016 22:0,436,1,100
19/12/2016 22:15,388,1,100
19/12/2016 22:30,320,1,100
19/12/2016 22:45,232,1,100
19/12/2016 23:0,164,1,100
19/12/2016 23:15,136,1,100
19/12/2016 23:30,84,1,100
19/12/2016 23:45,56,1,100
20/12/2016 0:0,136,1,100
20/12/2016 0:15,84,1,100
20/12/2016 0:30,60,1,100
20/12/2016 0:45,28,1,100
20/12/2016 1:0,52,1,100
20/12/2016 1:15,32,1,100
20/12/2016 1:30,28,1,100
20/12/2016 1:45,40,1,100
20/12/2016 2:0,52,1,100
20/12/2016 2:15,12,1,100
20/12/2016 2:30,20,1,100
20/12/2016 2:45,24,1,100
20/12/2016 3:0,32,1,100
20/12/2016 3:15,16,1,100
20/12/2016 3:30,8,1,100
20/12/2016 3:45,12,1,100
20/12/2016 4:0,24,1,100
20/12/2016 4:15,4,1,100
20/12/2016 4:30,12,1,100
20/12/2016 4:45,32,1,100
20/12/2016 5:0,28,1,100
20/12/2016 5:15,48,1,100
20/12/2016 5:30,36,1,100
20/12/2016 5:45,156,1,100
20/12/2016 6:0,64,1,100
20/12/2016 6:15,180,1,100
20/12/2016 6:30,92,1,100
20/12/2016 6:45,172,1,100
20/12/2016 7:0,268,1,100
20/12/2016 7:15,220,1,100
20/12/2016 7:30,356,1,100
20/12/2016 7:45,252,1,100
20/12/2016 8:0,320,1,100
20/12/2016 8:15,376,1,100
20/12/2016 8:30,256,1,100
20/12/2016 8:45,308,1,100
20/12/2016 9:0,396,1,100
20/12/2016 9:15,404,1,100
20/12/2016 9:30,396,1,100
20/12/2016 9:45,472,1,100
20/12/2016 10:0,352,1,100
20/12/2016 10:15,440,1,100
20/12/2016 10:30,380,1,100
20/12/2016 10:45,380,1,100
20/12/2016 11:0,308,1,100
20/12/2016 11:15,412,1,100
20/12/2016 11:30,324,1,100
20/12/2016 11:45,276,1,100
20/12/2016 12:0,404,1,100
20/12/2016 12:15,300,1,100
20/12/2016 12:30,372,1,100
20/12/2016 12:45,436,1,100
20/12/2016 13:0,524,1,100
20/12/2016 13:15,468,1,100
20/12/2016 13:30,448,1,100
20/12/2016 13:45,428,1,100
20/12/2016 14:0,552,1,100
20/12/2016 14:15,448,1,100
20/12/2016 14:30,352,1,100
20/12/2016 14:45,404,1,100
20/12/2016 15:0,340,1,100
20/12/2016 15:15,320,1,100
20/12/2016 15:30,280,1,100
20/12/2016 15:45,424,1,100
20/12/2016 16:0,432,1,100
20/12/2016 16:15,472,1,100
20/12/2016 16:30,444,1,100
20/12/2016 16:45,404,1,100
20/12/2016 17:0,332,1,100
20/12/2016 17:15,308,1,100
20/12/2016 17:30,340,1,100
20/12/2016 17:45,392,1,100
20/12/2016 18:0,392,1,100
20/12/2016 18:15,480,1,100
20/12/2016 18:30,388,1,100
20/12/2016 18:45,456,1,100
20/12/2016 19:0,288,1,100
20/12/2016 19:15,384,1,100
20/12/2016 19:30,456,1,100
20/12/2016 19:45,560,1,100
20/12/2016 20:0,356,1,100
20/12/2016 20:15,524,1,100
20/12/2016 20:30,476,1,100
20/12/2016 20:45,332,1,100
20/12/2016 21:0,468,1,100
20/12/2016 21:15,420,1,100
20/12/2016 21:30,440,1,100
20/12/2016 21:45,456,1,100
20/12/2016 22:0,436,1,100
20/12/2016 22:15,492,1,100
20/12/2016 22:30,380,1,100
20/12/2016 22:45,264,1,100
20/12/2016 23:0,216,1,100
20/12/2016 23:15,196,1,100
20/12/2016 23:30,88,1,100
20/12/2016 23:45,108,1,100
21/12/2016 0:0,64,1,100
21/12/2016 0:15,48,1,100
21/12/2016 0:30,72,1,100
21/12/2016 0:45,84,1,100
21/12/2016 1:0,80,1,100
21/12/2016 1:15,44,1,100
21/12/2016 1:30,36,1,100
21/12/2016 1:45,48,1,100
21/12/2016 2:0,32,1,100
21/12/2016 2:15,24,1,100
21/12/2016 2:30,24,1,100
21/12/2016 2:45,16,1,100
21/12/2016 3:0,8,1,100
21/12/2016 3:15,20,1,100
21/12/2016 3:30,16,1,100
21/12/2016 3:45,16,1,100
21/12/2016 4:0,28,1,100
21/12/2016 4:15,28,1,100
21/12/2016 4:30,16,1,100
21/12/2016 4:45,36,1,100
21/12/2016 5:0,36,1,100
21/12/2016 5:15,32,1,100
21/12/2016 5:30,64,1,100
21/12/2016 5:45,136,1,100
21/12/2016 6:0,96,1,100
21/12/2016 6:15,168,1,100
21/12/2016 6:30,148,1,100
21/12/2016 6:45,164,1,100
21/12/2016 7:0,284,1,100
21/12/2016 7:15,196,1,100
21/12/2016 7:30,396,1,100
21/12/2016 7:45,436,1,100
21/12/2016 8:0,372,1,100
21/12/2016 8:15,364,1,100
21/12/2016 8:30,468,1,100
21/12/2016 8:45,316,1,100
21/12/2016 9:0,372,1,100
21/12/2016 9:15,312,1,100
21/12/2016 9:30,392,1,100
21/12/2016 9:45,540,1,100
21/12/2016 10:0,288,1,100
21/12/2016 10:15,396,1,100
21/12/2016 10:30,420,1,100
21/12/2016 10:45,232,1,100
21/12/2016 11:0,372,1,100
21/12/2016 11:15,396,1,100
21/12/2016 11:30,416,1,100
21/12/2016 11:45,268,1,100
21/12/2016 12:0,352,1,100
21/12/2016 12:15,264,1,100
21/12/2016 12:30,396,1,100
21/12/2016 12:45,388,1,100
21/12/2016 13:0,224,1,100
21/12/2016 13:15,324,1,100
21/12/2016 13:30,460,1,100
21/12/2016 13:45,296,1,100
21/12/2016 14:0,324,1,100
21/12/2016 14:15,364,1,100
21/12/2016 14:30,312,1,100
21/12/2016 14:45,224,1,100
21/12/2016 15:0,340,1,100
21/12/2016 15:15,480,1,100
21/12/2016 15:30,408,1,100
21/12/2016 15:45,356,1,100
21/12/2016 16:0,436,1,100
21/12/2016 16:15,476,1,100
21/12/2016 16:30,360,1,100
21/12/2016 16:45,484,1,100
21/12/2016 17:0,360,1,100
21/12/2016 17:15,432,1,100
21/12/2016 17:30,424,1,100
21/12/2016 17:45,372,1,100
21/12/2016 18:0,400,1,100
21/12/2016 18:15,624,1,100
21/12/2016 18:30,404,1,100
21/12/2016 18:45,444,1,100
21/12/2016 19:0,448,1,100
21/12/2016 19:15,384,1,100
21/12/2016 19:30,392,1,100
21/12/2016 19:45,332,1,100
21/12/2016 20:0,460,1,100
21/12/2016 20:15,368,1,100
21/12/2016 20:30,388,1,100
21/12/2016 20:45,356,1,100
21/12/2016 21:0,512,1,100
21/12/2016 21:15,448,1,100
21/12/2016 21:30,360,1,100
21/12/2016 21:45,452,1,100
21/12/2016 22:0,476,1,100
21/12/2016 22:15,460,1,100
21/12/2016 22:30,372,1,100
21/12/2016 22:45,244,1,100
21/12/2016 23:0,240,1,100
21/12/2016 23:15,236,1,100
21/12/2016 23:30,180,1,100
21/12/2016 23:45,176,1,100
22/12/2016 0:0,224,1,100
22/12/2016 0:15,132,1,100
22/12/2016 0:30,60,1,100
22/12/2016 0:45,88,1,100
22/12/2016 1:0,168,1,100
22/12/2016 1:15,80,1,100
22/12/2016 1:30,40,1,100
22/12/2016 1:45,36,1,100
22/12/2016 2:0,56,1,100
22/12/2016 2:15,28,1,100
22/12/2016 2:30,24,1,100
22/12/2016 2:45,20,1,100
22/12/2016 3:0,16,1,100
22/12/2016 3:15,20,1,100
22/12/2016 3:30,28,1,100
22/12/2016 3:45,20,1,100
22/12/2016 4:0,24,1,100
22/12/2016 4:15,24,1,100
22/12/2016 4:30,8,1,100
22/12/2016 4:45,36,1,100
22/12/2016 5:0,60,1,100
22/12/2016 5:15,36,1,100
22/12/2016 5:30,60,1,100
22/12/2016 5:45,136,1,100
22/12/2016 6:0,100,1,100
22/12/2016 6:15,196,1,100
22/12/2016 6:30,116,1,100
22/12/2016 6:45,184,1,100
22/12/2016 7:0,152,1,100
22/12/2016 7:15,288,1,100
22/12/2016 7:30,296,1,100
22/12/2016 7:45,428,1,100
22/12/2016 8:0,360,1,100
22/12/2016 8:15,280,1,100
22/12/2016 8:30,392,1,100
22/12/2016 8:45,448,1,100
22/12/2016 9:0,256,1,100
22/12/2016 9:15,244,1,100
22/12/2016 9:30,408,1,100
22/12/2016 9:45,512,1,100
22/12/2016 10:0,448,1,100
22/12/2016 10:15,380,1,100
22/12/2016 10:30,300,1,100
22/12/2016 10:45,352,1,100
22/12/2016 11:0,416,1,100
22/12/2016 11:15,320,1,100
22/12/2016 11:30,424,1,100
22/12/2016 11:45,328,1,100
22/12/2016 12:0,520,1,100
22/12/2016 12:15,476,1,100
22/12/2016 12:30,380,1,100
22/12/2016 12:45,384,1,100
22/12/2016 13:0,312,1,100
22/12/2016 13:15,396,1,100
22/12/2016 13:30,376,1,100
22/12/2016 13:45,456,1,100
22/12/2016 14:0,436,1,100
22/12/2016 14:15,352,1,100
22/12/2016 14:30,228,1,100
22/12/2016 14:45,328,1,100
22/12/2016 15:0,336,1,100
22/12/2016 15:15,416,1,100
22/12/2016 15:30,420,1,100
22/12/2016 15:45,384,1,100
22/12/2016 16:0,492,1,100
22/12/2016 16:15,360,1,100
22/12/2016 16:30,464,1,100
22/12/2016 16:45,592,1,100
22/12/2016 17:0,416,1,100
22/12/2016 17:15,308,1,100
22/12/2016 17:30,484,1,100
22/12/2016 17:45,548,1,100
22/12/2016 18:0,404,1,100
22/12/2016 18:15,392,1,100
22/12/2016 18:30,236,1,100
22/12/2016 18:45,288,1,100
22/12/2016 19:0,376,1,100
22/12/2016 19:15,496,1,100
22/12/2016 19:30,404,1,100
22/12/2016 19:45,340,1,100
22/12/2016 20:0,264,1,100
22/12/2016 20:15,508,1,100
22/12/2016 20:30,476,1,100
22/12/2016 20:45,492,1,100
22/12/2016 21:0,384,1,100
22/12/2016 21:15,504,1,100
22/12/2016 21:30,556,1,100
22/12/2016 21:45,456,1,100
22/12/2016 22:0,472,1,100
22/12/2016 22:15,488,1,100
22/12/2016 22:30,392,1,100
22/12/2016 22:45,280,1,100
22/12/2016 23:0,260,1,100
22/12/2016 23:15,252,1,100
22/12/2016 23:30,164,1,100
22/12/2016 23:45,140,1,100
23/12/2016 0:0,192,1,100
23/12/2016 0:15,152,1,100
23/12/2016 0:30,156,1,100
23/12/2016 0:45,112,1,100
23/12/2016 1:0,124,1,100
23/12/2016 1:15,88,1,100
23/12/2016 1:30,60,1,100
23/12/2016 1:45,32,1,100
23/12/2016 2:0,68,1,100
23/12/2016 2:15,32,1,100
23/12/2016 2:30,48,1,100
23/12/2016 2:45,52,1,100
23/12/2016 3:0,52,1,100
23/12/2016 3:15,44,1,100
23/12/2016 3:30,40,1,100
23/12/2016 3:45,88,1,100
23/12/2016 4:0,36,1,100
23/12/2016 4:15,48,1,100
23/12/2016 4:30,20,1,100
23/12/2016 4:45,76,1,100
23/12/2016 5:0,64,1,100
23/12/2016 5:15,60,1,100
23/12/2016 5:30,80,1,100
23/12/2016 5:45,120,1,100
23/12/2016 6:0,184,1,100
23/12/2016 6:15,164,1,100
23/12/2016 6:30,116,1,100
23/12/2016 6:45,228,1,100
23/12/2016 7:0,216,1,100
23/12/2016 7:15,284,1,100
23/12/2016 7:30,280,1,100
23/12/2016 7:45,348,1,100
23/12/2016 8:0,336,1,100
23/12/2016 8:15,516,1,100
23/12/2016 8:30,448,1,100
23/12/2016 8:45,368,1,100
23/12/2016 9:0,436,1,100
23/12/2016 9:15,280,1,100
23/12/2016 9:30,500,1,100
23/12/2016 9:45,460,1,100
23/12/2016 10:0,296,1,100
23/12/2016 10:15,492,1,100
23/12/2016 10:30,512,1,100
23/12/2016 10:45,416,1,100
23/12/2016 11:0,496,1,100
23/12/2016 11:15,400,1,100
23/12/2016 11:30,364,1,100
23/12/2016 11:45,452,1,100
23/12/2016 12:0,416,1,100
23/12/2016 12:15,280,1,100
23/12/2016 12:30,264,1,100
23/12/2016 12:45,368,1,100
23/12/2016 13:0,488,1,100
23/12/2016 13:15,312,1,100
23/12/2016 13:30,428,1,100
23/12/2016 13:45,296,1,100
23/12/2016 14:0,552,1,100
23/12/2016 14:15,508,1,100
23/12/2016 14:30,312,1,100
23/12/2016 14:45,392,1,100
23/12/2016 15:0,376,1,100
23/12/2016 15:15,472,1,100
23/12/2016 15:30,372,1,100
23/12/2016 15:45,304,1,100
23/12/2016 16:0,472,1,100
23/12/2016 16:15,428,1,100
23/12/2016 16:30,496,1,100
23/12/2016 16:45,348,1,100
23/12/2016 17:0,284,1,100
23/12/2016 17:15,424,1,100
23/12/2016 17:30,336,1,100
23/12/2016 17:45,352,1,100
23/12/2016 18:0,372,1,100
23/12/2016 18:15,360,1,100
23/12/2016 18:30,376,1,100
23/12/2016 18:45,220,1,100
23/12/2016 19:0,364,1,100
23/12/2016 19:15,288,1,100
23/12/2016 19:30,440,1,100
23/12/2016 19:45,412,1,100
23/12/2016 20:0,572,1,100
23/12/2016 20:15,464,1,100
23/12/2016 20:30,460,1,100
23/12/2016 20:45,320,1,100
23/12/2016 21:0,548,1,100
23/12/2016 21:15,572,1,100
23/12/2016 21:30,468,1,100
23/12/2016 21:45,528,1,100
23/12/2016 22:0,512,1,100
23/12/2016 22:15,576,1,100
23/12/2016 22:30,424,1,100
23/12/2016 22:45,392,1,100
23/12/2016 23:0,240,1,100
23/12/2016 23:15,232,1,100
23/12/2016 23:30,212,1,100
23/12/2016 23:45,272,1,100
24/12/2016 0:0,180,1,100
24/12/2016 0:15,160,1,100
24/12/2016 0:30,176,1,100
24/12/2016 0:45,272,1,100
24/12/2016 1:0,192,1,100
24/12/2016 1:15,152,1,100
24/12/2016 1:30,160,1,100
24/12/2016 1:45,96,1,100
24/12/2016 2:0,128,1,100
24/12/2016 2:15,116,1,100
24/12/2016 2:30,92,1,100
24/12/2016 2:45,76,1,100
24/12/2016 3:0,52,1,100
24/12/2016 3:15,68,1,100
24/12/2016 3:30,60,1,100
24/12/2016 3:45,64,1,100
24/12/2016 4:0,72,1,100
24/12/2016 4:15,88,1,100
24/12/2016 4:30,80,1,100
24/12/2016 4:45,68,1,100
24/12/2016 5:0,12,1,100
24/12/2016 5:15,104,1,100
24/12/2016 5:30,36,1,100
24/12/2016 5:45,96,1,100
24/12/2016 6:0,100,1,100
24/12/2016 6:15,100,1,100
24/12/2016 6:30,112,1,100
24/12/2016 6:45,112,1,100
24/12/2016 7:0,160,1,100
24/12/2016 7:15,148,1,100
24/12/2016 7:30,176,1,100
24/12/2016 7:45,256,1,100
24/12/2016 8:0,224,1,100
24/12/2016 8:15,132,1,100
24/12/2016 8:30,188,1,100
24/12/2016 8:45,180,1,100
24/12/2016 9:0,272,1,100
24/12/2016 9:15,228,1,100
24/12/2016 9:30,308,1,100
24/12/2016 9:45,288,1,100
24/12/2016 10:0,356,1,100
24/12/2016 10:15,396,1,100
24/12/2016 10:30,360,1,100
24/12/2016 10:45,448,1,100
24/12/2016 11:0,392,1,100
24/12/2016 11:15,632,1,100
24/12/2016 11:30,544,1,100
24/12/2016 11:45,492,1,100
24/12/2016 12:0,676,1,100
24/12/2016 12:15,444,1,100
24/12/2016 12:30,456,1,100
24/12/2016 12:45,600,1,100
24/12/2016 13:0,420,1,100
24/12/2016 13:15,484,1,100
24/12/2016 13:30,612,1,100
24/12/2016 13:45,484,1,100
24/12/2016 14:0,616,1,100
24/12/2016 14:15,596,1,100
24/12/2016 14:30,392,1,100
24/12/2016 14:45,412,1,100
24/12/2016 15:0,452,1,100
24/12/2016 15:15,368,1,100
24/12/2016 15:30,392,1,100
24/12/2016 15:45,332,1,100
24/12/2016 16:0,380,1,100
24/12/2016 16:15,364,1,100
24/12/2016 16:30,384,1,100
24/12/2016 16:45,472,1,100
24/12/2016 17:0,464,1,100
24/12/2016 17:15,420,1,100
24/12/2016 17:30,392,1,100
24/12/2016 17:45,424,1,100
24/12/2016 18:0,568,1,100
24/12/2016 18:15,464,1,100
24/12/2016 18:30,584,1,100
24/12/2016 18:45,548,1,100
24/12/2016 19:0,544,1,100
24/12/2016 19:15,504,1,100
24/12/2016 19:30,620,1,100
24/12/2016 19:45,532,1,100
24/12/2016 20:0,508,1,100
24/12/2016 20:15,568,1,100
24/12/2016 20:30,404,1,100
24/12/2016 20:45,460,1,100
24/12/2016 21:0,456,1,100
24/12/2016 21:15,464,1,100
24/12/2016 21:30,392,1,100
24/12/2016 21:45,340,1,100
24/12/2016 22:0,204,1,100
24/12/2016 22:15,124,1,100
24/12/2016 22:30,128,1,100
24/12/2016 22:45,64,1,100
24/12/2016 23:0,36,1,100
24/12/2016 23:15,36,1,100
24/12/2016 23:30,60,1,100
24/12/2016 23:45,124,1,100
25/12/2016 0:0,176,1,100
25/12/2016 0:15,200,1,100
25/12/2016 0:30,252,1,100
25/12/2016 0:45,300,1,100
25/12/2016 1:0,280,1,100
25/12/2016 1:15,280,1,100
25/12/2016 1:30,236,1,100
25/12/2016 1:45,252,1,100
25/12/2016 2:0,324,1,100
25/12/2016 2:15,228,1,100
25/12/2016 2:30,160,1,100
25/12/2016 2:45,136,1,100
25/12/2016 3:0,120,1,100
25/12/2016 3:15,116,1,100
25/12/2016 3:30,64,1,100
25/12/2016 3:45,44,1,100
25/12/2016 4:0,44,1,100
25/12/2016 4:15,8,1,100
25/12/2016 4:30,60,1,100
25/12/2016 4:45,40,1,100
25/12/2016 5:0,48,1,100
25/12/2016 5:15,64,1,100
25/12/2016 5:30,48,1,100
25/12/2016 5:45,36,1,100
25/12/2016 6:0,32,1,100
25/12/2016 6:15,32,1,100
25/12/2016 6:30,36,1,100
25/12/2016 6:45,108,1,100
25/12/2016 7:0,36,1,100
25/12/2016 7:15,68,1,100
25/12/2016 7:30,60,1,100
25/12/2016 7:45,124,1,100
25/12/2016 8:0,44,1,100
25/12/2016 8:15,68,1,100
25/12/2016 8:30,52,1,100
25/12/2016 8:45,84,1,100
25/12/2016 9:0,84,1,100
25/12/2016 9:15,72,1,100
25/12/2016 9:30,96,1,100
25/12/2016 9:45,76,1,100
25/12/2016 10:0,108,1,100
25/12/2016 10:15,88,1,100
25/12/2016 10:30,140,1,100
25/12/2016 10:45,156,1,100
25/12/2016 11:0,116,1,100
25/12/2016 11:15,184,1,100
25/12/2016 11:30,212,1,100
25/12/2016 11:45,212,1,100
25/12/2016 12:0,312,1,100
25/12/2016 12:15,336,1,100
25/12/2016 12:30,320,1,100
25/12/2016 12:45,404,1,100
25/12/2016 13:0,408,1,100
25/12/2016 13:15,376,1,100
25/12/2016 13:30,548,1,100
25/12/2016 13:45,520,1,100
25/12/2016 14:0,512,1,100
25/12/2016 14:15,536,1,100
25/12/2016 14:30,400,1,100
25/12/2016 14:45,312,1,100
25/12/2016 15:0,276,1,100
25/12/2016 15:15,168,1,100
25/12/2016 15:30,180,1,100
25/12/2016 15:45,108,1,100
25/12/2016 16:0,156,1,100
25/12/2016 16:15,156,1,100
25/12/2016 16:30,192,1,100
25/12/2016 16:45,160,1,100
25/12/2016 17:0,180,1,100
25/12/2016 17:15,228,1,100
25/12/2016 17:30,276,1,100
25/12/2016 17:45,348,1,100
25/12/2016 18:0,380,1,100
25/12/2016 18:15,404,1,100
25/12/2016 18:30,352,1,100
25/12/2016 18:45,388,1,100
25/12/2016 19:0,428,1,100
25/12/2016 19:15,420,1,100
25/12/2016 19:30,384,1,100
25/12/2016 19:45,404,1,100
25/12/2016 20:0,448,1,100
25/12/2016 20:15,372,1,100
25/12/2016 20:30,372,1,100
25/12/2016 20:45,360,1,100
25/12/2016 21:0,376,1,100
25/12/2016 21:15,392,1,100
25/12/2016 21:30,364,1,100
25/12/2016 21:45,340,1,100
25/12/2016 22:0,368,1,100
25/12/2016 22:15,304,1,100
25/12/2016 22:30,308,1,100
25/12/2016 22:45,216,1,100
25/12/2016 23:0,204,1,100
25/12/2016 23:15,148,1,100
25/12/2016 23:30,180,1,100
25/12/2016 23:45,120,1,100
26/12/2016 0:0,136,1,100
26/12/2016 0:15,124,1,100
26/12/2016 0:30,108,1,100
26/12/2016 0:45,92,1,100
26/12/2016 1:0,116,1,100
26/12/2016 1:15,64,1,100
26/12/2016 1:30,16,1,100
26/12/2016 1:45,64,1,100
26/12/2016 2:0,32,1,100
26/12/2016 2:15,32,1,100
26/12/2016 2:30,36,1,100
26/12/2016 2:45,56,1,100
26/12/2016 3:0,24,1,100
26/12/2016 3:15,24,1,100
26/12/2016 3:30,8,1,100
26/12/2016 3:45,16,1,100
26/12/2016 4:0,50,1,100
26/12/2016 4:15,24,1,100
26/12/2016 4:30,8,1,100
26/12/2016 4:45,28,1,100
26/12/2016 5:0,20,1,100
26/12/2016 5:15,8,1,100
26/12/2016 5:30,36,1,100
26/12/2016 5:45,72,1,100
26/12/2016 6:0,16,1,100
26/12/2016 6:15,40,1,100
26/12/2016 6:30,56,1,100
26/12/2016 6:45,44,1,100
26/12/2016 7:0,84,1,100
26/12/2016 7:15,80,1,100
26/12/2016 7:30,100,1,100
26/12/2016 7:45,196,1,100
26/12/2016 8:0,140,1,100
26/12/2016 8:15,64,1,100
26/12/2016 8:30,100,1,100
26/12/2016 8:45,156,1,100
26/12/2016 9:0,168,1,100
26/12/2016 9:15,128,1,100
26/12/2016 9:30,180,1,100
26/12/2016 9:45,160,1,100
26/12/2016 10:0,188,1,100
26/12/2016 10:15,152,1,100
26/12/2016 10:30,204,1,100
26/12/2016 10:45,252,1,100
26/12/2016 11:0,248,1,100
26/12/2016 11:15,300,1,100
26/12/2016 11:30,408,1,100
26/12/2016 11:45,316,1,100
26/12/2016 12:0,460,1,100
26/12/2016 12:15,496,1,100
26/12/2016 12:30,488,1,100
26/12/2016 12:45,428,1,100
26/12/2016 13:0,524,1,100
26/12/2016 13:15,492,1,100
26/12/2016 13:30,560,1,100
26/12/2016 13:45,524,1,100
26/12/2016 14:0,528,1,100
26/12/2016 14:15,424,1,100
26/12/2016 14:30,388,1,100
26/12/2016 14:45,392,1,100
26/12/2016 15:0,408,1,100
26/12/2016 15:15,300,1,100
26/12/2016 15:30,268,1,100
26/12/2016 15:45,300,1,100
26/12/2016 16:0,244,1,100
26/12/2016 16:15,376,1,100
26/12/2016 16:30,400,1,100
26/12/2016 16:45,340,1,100
26/12/2016 17:0,364,1,100
26/12/2016 17:15,372,1,100
26/12/2016 17:30,428,1,100
26/12/2016 17:45,440,1,100
26/12/2016 18:0,480,1,100
26/12/2016 18:15,620,1,100
26/12/2016 18:30,640,1,100
26/12/2016 18:45,724,1,100
26/12/2016 19:0,544,1,100
26/12/2016 19:15,508,1,100
26/12/2016 19:30,500,1,100
26/12/2016 19:45,412,1,100
26/12/2016 20:0,468,1,100
26/12/2016 20:15,520,1,100
26/12/2016 20:30,488,1,100
26/12/2016 20:45,516,1,100
26/12/2016 21:0,432,1,100
26/12/2016 21:15,504,1,100
26/12/2016 21:30,436,1,100
26/12/2016 21:45,416,1,100
26/12/2016 22:0,384,1,100
26/12/2016 22:15,472,1,100
26/12/2016 22:30,336,1,100
26/12/2016 22:45,268,1,100
26/12/2016 23:0,212,1,100
26/12/2016 23:15,168,1,100
26/12/2016 23:30,168,1,100
26/12/2016 23:45,112,1,100
27/12/2016 0:0,204,1,100
27/12/2016 0:15,104,1,100
27/12/2016 0:30,132,1,100
27/12/2016 0:45,92,1,100
27/12/2016 1:0,140,1,100
27/12/2016 1:15,40,1,100
27/12/2016 1:30,40,1,100
27/12/2016 1:45,36,1,100
27/12/2016 2:0,36,1,100
27/12/2016 2:15,8,1,100
27/12/2016 2:30,36,1,100
27/12/2016 2:45,16,1,100
27/12/2016 3:0,24,1,100
27/12/2016 3:15,8,1,100
27/12/2016 3:30,16,1,100
27/12/2016 3:45,20,1,100
27/12/2016 4:0,16,1,100
27/12/2016 4:15,12,1,100
27/12/2016 4:30,20,1,100
27/12/2016 4:45,24,1,100
27/12/2016 5:0,36,1,100
27/12/2016 5:15,36,1,100
27/12/2016 5:30,64,1,100
27/12/2016 5:45,104,1,100
27/12/2016 6:0,108,1,100
27/12/2016 6:15,72,1,100
27/12/2016 6:30,112,1,100
27/12/2016 6:45,196,1,100
27/12/2016 7:0,176,1,100
27/12/2016 7:15,292,1,100
27/12/2016 7:30,316,1,100
27/12/2016 7:45,444,1,100
27/12/2016 8:0,400,1,100
27/12/2016 8:15,444,1,100
27/12/2016 8:30,432,1,100
27/12/2016 8:45,432,1,100
27/12/2016 9:0,0,1,100
27/12/2016 9:15,0,1,100
27/12/2016 9:30,0,1,100
27/12/2016 9:45,0,1,100
27/12/2016 10:0,0,1,100
27/12/2016 10:15,0,1,100
27/12/2016 10:30,0,1,100
27/12/2016 10:45,0,1,100
27/12/2016 11:0,0,1,100
27/12/2016 11:15,0,1,100
27/12/2016 11:30,0,1,100
27/12/2016 11:45,0,1,100
27/12/2016 12:0,0,1,100
27/12/2016 12:15,0,1,100
27/12/2016 12:30,0,1,100
27/12/2016 12:45,0,1,100
27/12/2016 13:0,0,1,100
27/12/2016 13:15,0,1,100
27/12/2016 13:30,0,1,100
27/12/2016 13:45,0,1,100
27/12/2016 14:0,0,1,100
27/12/2016 14:15,0,1,100
27/12/2016 14:30,0,1,100
27/12/2016 14:45,0,1,100
27/12/2016 15:0,0,1,100
27/12/2016 15:15,0,1,100
27/12/2016 15:30,0,1,100
27/12/2016 15:45,0,1,100
27/12/2016 16:0,0,1,100
27/12/2016 16:15,0,1,100
27/12/2016 16:30,0,1,100
27/12/2016 16:45,0,1,100
27/12/2016 17:0,0,1,100
27/12/2016 17:15,0,1,100
27/12/2016 17:30,0,1,100
27/12/2016 17:45,0,1,100
